DBUID,CSDUID,CSDNAME,CMAUID,CMANAME,PRUID,PRNAME,acs_idx_hf,acs_idx_emp,acs_idx_srf,acs_idx_psef,acs_idx_ef,acs_lvl_gs-1,acs_lvl_gs-3,acs_lvl_gs-5,acs_idx_caf
35203399002,3520005,Toronto,535.0,Toronto,35,ON,0.226099383,0.377771605,0.203835941,0.040355743,0.456894952,18.0,23.0,27.0,0.170439224
35203399003,3520005,Toronto,535.0,Toronto,35,ON,0.226096119,0.377741788,0.203835941,0.040355743,0.456894952,18.0,23.0,27.0,0.170439224
35203399004,3520005,Toronto,535.0,Toronto,35,ON,0.26353561,0.430266139,0.236804597,0.047321037,0.516858108,15.0,20.0,24.0,0.196405164
35203399005,3520005,Toronto,535.0,Toronto,35,ON,0.239826954,0.396321501,0.216503295,0.041934352,0.478405073,17.0,22.0,24.0,0.179636982
35203400001,3520005,Toronto,535.0,Toronto,35,ON,0.168352234,0.291988163,0.146586518,0.032332855,0.369042429,28.0,28.0,29.0,0.113787048
35203400002,3520005,Toronto,535.0,Toronto,35,ON,0.189154752,0.321251741,0.164987029,0.034808705,0.400058825,25.0,27.0,28.0,0.133227439
35203400003,3520005,Toronto,535.0,Toronto,35,ON,0.249656198,0.412961862,0.222311502,0.045456987,0.501210435,17.0,22.0,25.0,0.18330712
35203401001,3520005,Toronto,535.0,Toronto,35,ON,0.240678957,0.400851678,0.211314244,0.043454246,0.491288733,20.0,23.0,24.0,0.170535876
35203401002,3520005,Toronto,535.0,Toronto,35,ON,0.257942274,0.42608056,0.225563642,0.048126921,0.519128703,19.0,21.0,22.0,0.180878103
35203402004,3520005,Toronto,535.0,Toronto,35,ON,0.315766789,0.504232344,0.271815912,0.058128652,0.606128205,13.0,18.0,19.0,0.215578654
35203404001,3520005,Toronto,535.0,Toronto,35,ON,0.220658561,0.368013489,0.200104396,0.039795252,0.449589761,19.0,24.0,24.0,0.164632533
35203404002,3520005,Toronto,535.0,Toronto,35,ON,0.269812635,0.442399452,0.244944666,0.048164306,0.528000401,10.0,20.0,23.0,0.205015651
35203404006,3520005,Toronto,535.0,Toronto,35,ON,0.282142646,0.46068461,0.257820763,0.048465387,0.552451487,5.0,19.0,19.0,0.213600703
35203404007,3520005,Toronto,535.0,Toronto,35,ON,0.297725458,0.48409688,0.274626619,0.049894264,0.581016843,0.0,18.0,18.0,0.227845441
35203405001,3520005,Toronto,535.0,Toronto,35,ON,0.254900661,0.420493613,0.235558142,0.042573144,0.510356192,8.0,16.0,17.0,0.195005146
35203406003,3520005,Toronto,535.0,Toronto,35,ON,0.213351911,0.365453503,0.199286736,0.038516129,0.444757569,7.0,17.0,17.0,0.168388531
35203406004,3520005,Toronto,535.0,Toronto,35,ON,0.237223667,0.400325721,0.219677529,0.041472891,0.476007293,4.0,20.0,23.0,0.189091235
35203406008,3520005,Toronto,535.0,Toronto,35,ON,0.210446457,0.362151523,0.196436207,0.038240761,0.434157288,0.0,22.0,24.0,0.170667484
35203407004,3520005,Toronto,535.0,Toronto,35,ON,0.277357905,0.457918643,0.257451076,0.049207875,0.541522279,12.0,19.0,20.0,0.21810247
35203408002,3520005,Toronto,535.0,Toronto,35,ON,0.313992186,0.502642835,0.288467726,0.056577654,0.593660618,13.0,17.0,20.0,0.241372238
35203408003,3520005,Toronto,535.0,Toronto,35,ON,0.291099169,0.472744629,0.266638323,0.053150715,0.557275782,12.0,18.0,20.0,0.222460703
35203408004,3520005,Toronto,535.0,Toronto,35,ON,0.273625907,0.450308416,0.251216455,0.049092811,0.529193231,14.0,21.0,23.0,0.211112911
35203408005,3520005,Toronto,535.0,Toronto,35,ON,0.291068546,0.472757883,0.266638323,0.053150715,0.557275782,11.0,18.0,20.0,0.222460703
35203408006,3520005,Toronto,535.0,Toronto,35,ON,0.315743588,0.507438579,0.292823597,0.055680185,0.602146347,8.0,16.0,18.0,0.245785737
35203408007,3520005,Toronto,535.0,Toronto,35,ON,0.355956682,0.553569522,0.333537057,0.062773952,0.65104753,8.0,16.0,18.0,0.281595477
35203408008,3520005,Toronto,535.0,Toronto,35,ON,0.323149705,0.513751549,0.299450834,0.056479075,0.604607119,11.0,17.0,18.0,0.250213052
35203408010,3520005,Toronto,535.0,Toronto,35,ON,0.358496395,0.558985496,0.326512771,0.059089808,0.657916485,11.0,12.0,14.0,0.264375496
35203408011,3520005,Toronto,535.0,Toronto,35,ON,0.360584359,0.558202204,0.334021528,0.064308505,0.653328645,13.0,15.0,18.0,0.27991049
35203408013,3520005,Toronto,535.0,Toronto,35,ON,0.287765807,0.46980113,0.263895978,0.053295168,0.553789657,15.0,20.0,22.0,0.221597161
35203408014,3520005,Toronto,535.0,Toronto,35,ON,0.350056673,0.54614181,0.323406748,0.060511639,0.639803803,13.0,15.0,18.0,0.270278473
35203408015,3520005,Toronto,535.0,Toronto,35,ON,0.352200692,0.5511045,0.321863281,0.058652583,0.649115389,11.0,13.0,15.0,0.262347593
35203409001,3520005,Toronto,535.0,Toronto,35,ON,0.239366833,0.405510323,0.222164288,0.042316161,0.479467415,13.0,19.0,25.0,0.19388927
35203409002,3520005,Toronto,535.0,Toronto,35,ON,0.251709488,0.422700868,0.233345213,0.043800788,0.498230475,12.0,18.0,24.0,0.203136611
35203410001,3520005,Toronto,535.0,Toronto,35,ON,0.246359943,0.415741253,0.229332568,0.043189016,0.48926712,13.0,16.0,24.0,0.200527714
35203410002,3520005,Toronto,535.0,Toronto,35,ON,0.225166853,0.387624993,0.209634614,0.040310851,0.453531252,14.0,18.0,25.0,0.183293202
35203410003,3520005,Toronto,535.0,Toronto,35,ON,0.23877185,0.406711937,0.223648601,0.042026976,0.474289132,13.0,18.0,24.0,0.197360202
35203411001,3520005,Toronto,535.0,Toronto,35,ON,0.146221263,0.259892922,0.136102978,0.030550165,0.333623796,22.0,24.0,25.0,0.121987025
35203412001,3520005,Toronto,535.0,Toronto,35,ON,0.151608285,0.267898327,0.141827227,0.0309079,0.344774263,17.0,18.0,22.0,0.124953074
35203412002,3520005,Toronto,535.0,Toronto,35,ON,0.178038981,0.310871446,0.165174868,0.034231805,0.387695252,18.0,19.0,19.0,0.146219647
35203412003,3520005,Toronto,535.0,Toronto,35,ON,0.146297709,0.259939521,0.136102978,0.030550165,0.332329531,19.0,22.0,25.0,0.121987025
35203413001,3520005,Toronto,535.0,Toronto,35,ON,0.137672073,0.247722791,0.127591114,0.029180772,0.317439748,23.0,25.0,26.0,0.114039941
35203413002,3520005,Toronto,535.0,Toronto,35,ON,0.164580031,0.289062541,0.152612047,0.032569571,0.362695582,20.0,21.0,22.0,0.136313836
35203414001,3520005,Toronto,535.0,Toronto,35,ON,0.223109125,0.377617638,0.206481478,0.039202732,0.467934798,6.0,8.0,18.0,0.173400821
35203414002,3520005,Toronto,535.0,Toronto,35,ON,0.204390686,0.348872775,0.186928857,0.036926946,0.433907558,8.0,9.0,20.0,0.156465444
35203414003,3520005,Toronto,535.0,Toronto,35,ON,0.197411344,0.340237704,0.182950658,0.03645223,0.420258879,12.0,12.0,18.0,0.157939601
35203414004,3520005,Toronto,535.0,Toronto,35,ON,0.163062255,0.286081842,0.150558337,0.032179263,0.364294555,15.0,16.0,22.0,0.129714817
35203415001,3520005,Toronto,535.0,Toronto,35,ON,0.17890667,0.313938018,0.167682976,0.034237557,0.394632019,8.0,11.0,22.0,0.142203421
35203415002,3520005,Toronto,535.0,Toronto,35,ON,0.197997463,0.34209853,0.183962212,0.03645223,0.421439415,11.0,12.0,18.0,0.160166773
35203415003,3520005,Toronto,535.0,Toronto,35,ON,0.193051577,0.335598888,0.179065148,0.036051053,0.41438303,11.0,13.0,19.0,0.15550648
35203415004,3520005,Toronto,535.0,Toronto,35,ON,0.197828771,0.341774591,0.183818078,0.03645223,0.420925284,12.0,12.0,18.0,0.159857557
35203416001,3520005,Toronto,535.0,Toronto,35,ON,0.204882709,0.349333067,0.190062581,0.037470807,0.439398815,0.0,7.0,19.0,0.15892033
35203416002,3520005,Toronto,535.0,Toronto,35,ON,0.205134857,0.349017089,0.191398921,0.037389261,0.439931393,0.0,7.0,19.0,0.15896239
35203416003,3520005,Toronto,535.0,Toronto,35,ON,0.201026391,0.343939381,0.186202462,0.036926946,0.431293738,1.0,6.0,20.0,0.156141134
35203416004,3520005,Toronto,535.0,Toronto,35,ON,0.214268353,0.36588681,0.198886542,0.038222497,0.454732388,4.0,4.0,19.0,0.167200685
35203417001,3520005,Toronto,535.0,Toronto,35,ON,0.175850411,0.310004197,0.165091821,0.034026688,0.392194023,7.0,10.0,22.0,0.139513203
35203417002,3520005,Toronto,535.0,Toronto,35,ON,0.165924923,0.29846725,0.158033149,0.033046754,0.377910634,15.0,19.0,21.0,0.141760414
35203417003,3520005,Toronto,535.0,Toronto,35,ON,0.161483807,0.290995974,0.152266093,0.032231782,0.367201237,11.0,15.0,22.0,0.134930417
35203418001,3520005,Toronto,535.0,Toronto,35,ON,0.224112906,0.384498798,0.210077518,0.040384766,0.490820694,13.0,14.0,15.0,0.177241187
35203418002,3520005,Toronto,535.0,Toronto,35,ON,0.17738493,0.31672146,0.166462783,0.034935919,0.402065864,9.0,12.0,19.0,0.141624861
35203418003,3520005,Toronto,535.0,Toronto,35,ON,0.181773784,0.322388093,0.170906352,0.035224057,0.408154627,15.0,18.0,20.0,0.148528
35203418004,3520005,Toronto,535.0,Toronto,35,ON,0.194508253,0.343794219,0.183280739,0.036482871,0.42834551,10.0,14.0,19.0,0.160524959
35203419003,3520005,Toronto,535.0,Toronto,35,ON,0.173310931,0.312368314,0.163330544,0.034525384,0.396469099,8.0,11.0,18.0,0.137766241
35203419004,3520005,Toronto,535.0,Toronto,35,ON,0.157973739,0.286829399,0.149379195,0.032655436,0.368214416,9.0,13.0,20.0,0.124115124
35203420001,3520005,Toronto,535.0,Toronto,35,ON,0.184418938,0.327558154,0.173001967,0.035472214,0.413518247,17.0,19.0,20.0,0.14637736
35203420002,3520005,Toronto,535.0,Toronto,35,ON,0.142288742,0.263900237,0.133335032,0.030165151,0.337862322,24.0,24.0,25.0,0.113463416
35203420003,3520005,Toronto,535.0,Toronto,35,ON,0.191665885,0.338060973,0.180297769,0.036459865,0.424805023,14.0,17.0,19.0,0.156253657
35203420004,3520005,Toronto,535.0,Toronto,35,ON,0.186177609,0.330833056,0.176978597,0.035549979,0.409853636,15.0,18.0,24.0,0.161842149
35203420005,3520005,Toronto,535.0,Toronto,35,ON,0.143546063,0.26209961,0.136130127,0.030705109,0.337766472,23.0,25.0,26.0,0.120517035
35203420006,3520005,Toronto,535.0,Toronto,35,ON,0.163211922,0.294172362,0.155984381,0.032957298,0.375222588,20.0,23.0,24.0,0.139472864
35203421001,3520005,Toronto,535.0,Toronto,35,ON,0.138907359,0.257087893,0.131550059,0.03076622,0.333123185,25.0,25.0,26.0,0.115097213
35203422001,3520005,Toronto,535.0,Toronto,35,ON,0.185787176,0.330689974,0.176831942,0.035549979,0.409690095,16.0,18.0,24.0,0.16128161
35203422002,3520005,Toronto,535.0,Toronto,35,ON,0.177785476,0.317906988,0.17051094,0.034602536,0.39506036,17.0,22.0,24.0,0.155793315
35203422003,3520005,Toronto,535.0,Toronto,35,ON,0.195798213,0.343957306,0.187292601,0.036814385,0.425946436,15.0,20.0,23.0,0.170801099
35203422004,3520005,Toronto,535.0,Toronto,35,ON,0.17348211,0.307091,0.163620105,0.033945268,0.383314666,19.0,21.0,22.0,0.147624217
35203423001,3520005,Toronto,535.0,Toronto,35,ON,0.180240931,0.317660882,0.168039872,0.034387161,0.394378016,13.0,15.0,20.0,0.147400495
35203423002,3520005,Toronto,535.0,Toronto,35,ON,0.175796766,0.310704674,0.164778262,0.034231469,0.3859075,19.0,20.0,21.0,0.147576606
35203423003,3520005,Toronto,535.0,Toronto,35,ON,0.170121938,0.301177413,0.159221395,0.033325479,0.376179225,19.0,21.0,22.0,0.14335546
35203427001,3520005,Toronto,535.0,Toronto,35,ON,0.187419189,0.338911248,0.183901768,0.037248709,0.416826274,18.0,23.0,23.0,0.17181035
35203427002,3520005,Toronto,535.0,Toronto,35,ON,0.141585653,0.257785098,0.13834396,0.03009423,0.330636438,20.0,25.0,28.0,0.126573848
35203427003,3520005,Toronto,535.0,Toronto,35,ON,0.171041089,0.31170185,0.168042599,0.034847165,0.385595341,19.0,24.0,26.0,0.156898235
35203427005,3520005,Toronto,535.0,Toronto,35,ON,0.147155398,0.263966481,0.146175877,0.030618946,0.335468609,18.0,23.0,27.0,0.13591475
35203427006,3520005,Toronto,535.0,Toronto,35,ON,0.185322772,0.336908268,0.187247015,0.036080681,0.405943497,14.0,21.0,23.0,0.170761174
35203435002,3520005,Toronto,535.0,Toronto,35,ON,0.260753623,0.442690904,0.260843538,0.051159607,0.537992623,13.0,14.0,15.0,0.243394682
35203435003,3520005,Toronto,535.0,Toronto,35,ON,0.250876063,0.43015512,0.250413494,0.046916411,0.522037592,14.0,14.0,16.0,0.234357507
35203439001,3520005,Toronto,535.0,Toronto,35,ON,0.278949311,0.469100547,0.274862596,0.051075794,0.564003017,0.0,12.0,15.0,0.252197719
35203439002,3520005,Toronto,535.0,Toronto,35,ON,0.23515321,0.411149688,0.233135716,0.042603284,0.493694472,8.0,14.0,19.0,0.21567985
35203439003,3520005,Toronto,535.0,Toronto,35,ON,0.221612727,0.391615884,0.220057667,0.041197739,0.470139722,11.0,15.0,20.0,0.205103276
35203440001,3520005,Toronto,535.0,Toronto,35,ON,0.253798026,0.435196774,0.250791628,0.048239126,0.524984488,6.0,14.0,17.0,0.231927693
35203440002,3520005,Toronto,535.0,Toronto,35,ON,0.231345821,0.404040506,0.230807972,0.041947397,0.484455986,10.0,15.0,16.0,0.211564055
35203440003,3520005,Toronto,535.0,Toronto,35,ON,0.243970694,0.419355853,0.242701647,0.045986798,0.504735393,11.0,15.0,16.0,0.221396211
35203440004,3520005,Toronto,535.0,Toronto,35,ON,0.222682119,0.389961986,0.223075199,0.040488143,0.468967721,12.0,15.0,19.0,0.202146842
35203441001,3520005,Toronto,535.0,Toronto,35,ON,0.312235428,0.508259325,0.30732563,0.054640106,0.60494268,7.0,10.0,12.0,0.278093339
35203441002,3520005,Toronto,535.0,Toronto,35,ON,0.305420548,0.498293549,0.30007539,0.053682461,0.59364303,9.0,11.0,12.0,0.271304964
35203441003,3520005,Toronto,535.0,Toronto,35,ON,0.268303133,0.451541387,0.26656725,0.049270222,0.539758181,10.0,13.0,15.0,0.241649088
35203441004,3520005,Toronto,535.0,Toronto,35,ON,0.271712393,0.455397491,0.269822195,0.049449715,0.543892467,10.0,12.0,15.0,0.242829183
35203441005,3520005,Toronto,535.0,Toronto,35,ON,0.260918659,0.438659027,0.260295632,0.047885362,0.524828932,9.0,14.0,17.0,0.23281895
35203442001,3520005,Toronto,535.0,Toronto,35,ON,0.223604473,0.390676769,0.224018803,0.040799787,0.469874657,12.0,15.0,19.0,0.203176497
35203442002,3520005,Toronto,535.0,Toronto,35,ON,0.227217594,0.392820325,0.226498673,0.041044101,0.473188348,12.0,17.0,22.0,0.204222102
35203442003,3520005,Toronto,535.0,Toronto,35,ON,0.215756506,0.380038914,0.21726448,0.040370622,0.457078286,8.0,17.0,21.0,0.201481858
35203443001,3520005,Toronto,535.0,Toronto,35,ON,0.244375821,0.415572055,0.244509764,0.046109474,0.499597541,11.0,18.0,20.0,0.219767898
35203443002,3520005,Toronto,535.0,Toronto,35,ON,0.218189184,0.382033656,0.219657209,0.041027269,0.460022585,8.0,16.0,21.0,0.203455858
35203443003,3520005,Toronto,535.0,Toronto,35,ON,0.224236489,0.387366035,0.225081358,0.041687741,0.467523166,9.0,19.0,20.0,0.205776329
35203443004,3520005,Toronto,535.0,Toronto,35,ON,0.230587644,0.393552006,0.232083513,0.043408275,0.473579161,4.0,17.0,19.0,0.216361967
35203444001,3520005,Toronto,535.0,Toronto,35,ON,0.183031011,0.313610843,0.190377803,0.038574219,0.37994827,10.0,19.0,28.0,0.177931263
35203445001,3520005,Toronto,535.0,Toronto,35,ON,0.197810847,0.344509246,0.202042872,0.038652266,0.417809483,8.0,21.0,23.0,0.18815869
35203445002,3520005,Toronto,535.0,Toronto,35,ON,0.204524701,0.355721787,0.205706765,0.039696705,0.4256786,6.0,20.0,23.0,0.193786298
35203446001,3520005,Toronto,535.0,Toronto,35,ON,0.198667494,0.34169594,0.202915949,0.039519852,0.412574765,11.0,25.0,25.0,0.192051021
35203446002,3520005,Toronto,535.0,Toronto,35,ON,0.180825508,0.31713509,0.183444304,0.035783735,0.385305111,12.0,25.0,27.0,0.171112026
35203447001,3520005,Toronto,535.0,Toronto,35,ON,0.186702125,0.325972645,0.190290065,0.036344259,0.392452893,14.0,27.0,28.0,0.176108622
35203447002,3520005,Toronto,535.0,Toronto,35,ON,0.191094779,0.332281879,0.193349878,0.037180178,0.397060288,15.0,25.0,27.0,0.179384146
35203447003,3520005,Toronto,535.0,Toronto,35,ON,0.232616204,0.392940661,0.234646149,0.044133267,0.464353408,12.0,23.0,25.0,0.212915502
35203448001,3520005,Toronto,535.0,Toronto,35,ON,0.226650259,0.383778316,0.229549647,0.044228493,0.453620148,11.0,24.0,27.0,0.208725018
35203449001,3520005,Toronto,535.0,Toronto,35,ON,0.211635132,0.360980372,0.213348972,0.04194299,0.425780505,13.0,25.0,28.0,0.195253768
35203450001,3520005,Toronto,535.0,Toronto,35,ON,0.226186935,0.382782208,0.227490743,0.04399338,0.448122402,0.0,25.0,28.0,0.204797369
35203451004,3520005,Toronto,535.0,Toronto,35,ON,0.281088534,0.453439382,0.277850681,0.049761539,0.520562787,4.0,24.0,26.0,0.244153425
35203451005,3520005,Toronto,535.0,Toronto,35,ON,0.256718772,0.418091407,0.255996269,0.046251765,0.480872684,2.0,23.0,28.0,0.225917778
35203451007,3520005,Toronto,535.0,Toronto,35,ON,0.408781544,0.620063359,0.397787441,0.072601973,0.709415301,14.0,16.0,17.0,0.349040249
35203451008,3520005,Toronto,535.0,Toronto,35,ON,0.413265993,0.626393553,0.402800582,0.073363066,0.717129562,15.0,16.0,17.0,0.353858722
35203451010,3520005,Toronto,535.0,Toronto,35,ON,0.456375219,0.668052242,0.446173351,0.077733387,0.766502503,14.0,17.0,18.0,0.393352744
35203451011,3520005,Toronto,535.0,Toronto,35,ON,0.380143647,0.584930657,0.372210105,0.067123753,0.666430284,12.0,19.0,19.0,0.326870363
35203451012,3520005,Toronto,535.0,Toronto,35,ON,0.254177264,0.414886728,0.254240234,0.046251765,0.478511536,3.0,22.0,27.0,0.224558991
35203452002,3520005,Toronto,535.0,Toronto,35,ON,0.222886268,0.382851226,0.225718605,0.041943528,0.459525584,9.0,19.0,22.0,0.202491888
35203452004,3520005,Toronto,535.0,Toronto,35,ON,0.308127314,0.49799886,0.304756599,0.054801513,0.586646525,4.0,16.0,16.0,0.273715982
35203452006,3520005,Toronto,535.0,Toronto,35,ON,0.343448007,0.54195228,0.336787617,0.05896621,0.630366314,9.0,16.0,17.0,0.297371262
35203452007,3520005,Toronto,535.0,Toronto,35,ON,0.341326158,0.541157855,0.33442817,0.059274967,0.638177931,7.0,14.0,15.0,0.295990014
35203452008,3520005,Toronto,535.0,Toronto,35,ON,0.340505196,0.540575522,0.333963061,0.059274967,0.637131387,7.0,14.0,15.0,0.295380903
35203452009,3520005,Toronto,535.0,Toronto,35,ON,0.369600885,0.57748007,0.360995652,0.063786464,0.682848456,5.0,11.0,13.0,0.320118497
35203452010,3520005,Toronto,535.0,Toronto,35,ON,0.323862095,0.518127349,0.322085718,0.058101863,0.615141483,0.0,14.0,15.0,0.283047028
35203452011,3520005,Toronto,535.0,Toronto,35,ON,0.269349181,0.446582941,0.271071126,0.050379913,0.530443524,5.0,17.0,18.0,0.243019375
35203458001,3520005,Toronto,535.0,Toronto,35,ON,0.323412126,0.51882273,0.318949031,0.058101863,0.615542043,7.0,13.0,16.0,0.282762976
35203458002,3520005,Toronto,535.0,Toronto,35,ON,0.341117823,0.540704288,0.336773779,0.06014032,0.642377198,2.0,13.0,15.0,0.297835382
35203458003,3520005,Toronto,535.0,Toronto,35,ON,0.282047739,0.466512191,0.280999097,0.050384012,0.559451944,7.0,16.0,16.0,0.250207633
35203458004,3520005,Toronto,535.0,Toronto,35,ON,0.277411563,0.458952802,0.278306267,0.050683918,0.547954058,4.0,14.0,17.0,0.247067304
35203458005,3520005,Toronto,535.0,Toronto,35,ON,0.256978778,0.430485155,0.25811989,0.048341215,0.51282053,6.0,18.0,19.0,0.2300117
35203461001,3520005,Toronto,535.0,Toronto,35,ON,0.248439752,0.417134168,0.232653575,0.043010321,0.491636749,16.0,17.0,22.0,0.204873003
35203461002,3520005,Toronto,535.0,Toronto,35,ON,0.259132696,0.43194646,0.245630448,0.044436635,0.518145634,15.0,17.0,22.0,0.215089695
35203461003,3520005,Toronto,535.0,Toronto,35,ON,0.271549631,0.448236561,0.256888715,0.048141739,0.538737988,12.0,16.0,21.0,0.22547447
35203462001,3520005,Toronto,535.0,Toronto,35,ON,0.225684561,0.387177862,0.214530581,0.041314692,0.464938712,6.0,15.0,20.0,0.194750707
35203462002,3520005,Toronto,535.0,Toronto,35,ON,0.185131629,0.324999496,0.173105821,0.035751373,0.390752742,14.0,23.0,23.0,0.154477451
35203462003,3520005,Toronto,535.0,Toronto,35,ON,0.234960811,0.399708499,0.222830888,0.042637234,0.484908828,8.0,13.0,18.0,0.201218942
35203463001,3520005,Toronto,535.0,Toronto,35,ON,0.255115289,0.429662423,0.249655061,0.047126882,0.511904093,0.0,14.0,16.0,0.226869408
35203463002,3520005,Toronto,535.0,Toronto,35,ON,0.248374838,0.420088583,0.241443859,0.046228448,0.499959968,1.0,14.0,17.0,0.21917376
35203465002,3520005,Toronto,535.0,Toronto,35,ON,0.235140443,0.399043579,0.21895088,0.040054088,0.459623979,3.0,22.0,25.0,0.189542899
35203465003,3520005,Toronto,535.0,Toronto,35,ON,0.276486688,0.453908087,0.25962273,0.047718971,0.522017196,3.0,19.0,22.0,0.225242839
35203465004,3520005,Toronto,535.0,Toronto,35,ON,0.26877477,0.443792138,0.250798359,0.046390321,0.512595696,0.0,19.0,22.0,0.216948863
35203465005,3520005,Toronto,535.0,Toronto,35,ON,0.374703732,0.580153243,0.365011769,0.066096128,0.668087746,13.0,16.0,19.0,0.316567074
35203466001,3520005,Toronto,535.0,Toronto,35,ON,0.268892444,0.446766644,0.257799558,0.046998234,0.512933454,7.0,21.0,24.0,0.224007173
35203466002,3520005,Toronto,535.0,Toronto,35,ON,0.252283676,0.424496703,0.239645036,0.044285526,0.488662217,7.0,21.0,24.0,0.207084857
35203466003,3520005,Toronto,535.0,Toronto,35,ON,0.258956202,0.433761713,0.251430997,0.04637987,0.494251409,10.0,24.0,24.0,0.219642346
35203466004,3520005,Toronto,535.0,Toronto,35,ON,0.297686833,0.481887225,0.286180421,0.049982234,0.551575953,11.0,22.0,22.0,0.247549864
35203467001,3520005,Toronto,535.0,Toronto,35,ON,0.225530579,0.38784534,0.213901606,0.038820524,0.442633671,14.0,23.0,24.0,0.186501857
35203467002,3520005,Toronto,535.0,Toronto,35,ON,0.233232787,0.399074879,0.2202744,0.039256092,0.456491369,13.0,22.0,23.0,0.190917982
35203467003,3520005,Toronto,535.0,Toronto,35,ON,0.27777658,0.457659572,0.262785428,0.047718971,0.525357492,10.0,19.0,22.0,0.226824015
35203468001,3520005,Toronto,535.0,Toronto,35,ON,0.278342427,0.458858474,0.26345604,0.047718971,0.525931559,10.0,19.0,22.0,0.228142774
35203468002,3520005,Toronto,535.0,Toronto,35,ON,0.282722423,0.466700941,0.27399184,0.048776407,0.531412159,14.0,19.0,22.0,0.239288424
35203468003,3520005,Toronto,535.0,Toronto,35,ON,0.301832186,0.490814042,0.293927422,0.051015431,0.556750556,16.0,20.0,23.0,0.255608461
35203469001,3520005,Toronto,535.0,Toronto,35,ON,0.279036586,0.457741242,0.267915144,0.048373499,0.525023277,14.0,21.0,23.0,0.237989246
35203470001,3520005,Toronto,535.0,Toronto,35,ON,0.316232241,0.510781316,0.309402444,0.058199238,0.579390239,14.0,21.0,23.0,0.26819483
35203471001,3520005,Toronto,535.0,Toronto,35,ON,0.259252377,0.438088995,0.250413306,0.045659754,0.501159111,16.0,23.0,25.0,0.215854091
35203472001,3520005,Toronto,535.0,Toronto,35,ON,0.226040631,0.390793293,0.215182567,0.038264634,0.448202237,16.0,25.0,27.0,0.183957004
35203479001,3520005,Toronto,535.0,Toronto,35,ON,0.243395654,0.414344131,0.236032641,0.041040184,0.473212005,10.0,26.0,28.0,0.203078952
35203479002,3520005,Toronto,535.0,Toronto,35,ON,0.284045688,0.467241049,0.277799154,0.049131966,0.531001394,3.0,24.0,27.0,0.241445247
35203480001,3520005,Toronto,535.0,Toronto,35,ON,0.225181478,0.386934739,0.220515549,0.03974508,0.442825956,9.0,27.0,29.0,0.192897069
35203480002,3520005,Toronto,535.0,Toronto,35,ON,0.230136226,0.391506443,0.225720249,0.042539454,0.448684782,7.0,28.0,30.0,0.196954357
35203483001,3520005,Toronto,535.0,Toronto,35,ON,0.18738723,0.325078577,0.185710285,0.034940921,0.382418506,14.0,30.0,32.0,0.167328351
35203483002,3520005,Toronto,535.0,Toronto,35,ON,0.229210833,0.385606265,0.223535949,0.042180564,0.442150817,14.0,28.0,29.0,0.199129931
35203484001,3520005,Toronto,535.0,Toronto,35,ON,0.176165628,0.306589324,0.174338219,0.0338188,0.363749289,15.0,31.0,32.0,0.158312555
35203484002,3520005,Toronto,535.0,Toronto,35,ON,0.223692969,0.378894069,0.220603714,0.041705307,0.440878258,15.0,27.0,29.0,0.195451416
35203484003,3520005,Toronto,535.0,Toronto,35,ON,0.201143689,0.345406815,0.198986535,0.036635407,0.404787775,17.0,28.0,31.0,0.17793246
35203484004,3520005,Toronto,535.0,Toronto,35,ON,0.243831768,0.407230701,0.239088486,0.044254214,0.468638378,13.0,26.0,28.0,0.211303034
35203485001,3520005,Toronto,535.0,Toronto,35,ON,0.302885699,0.485381655,0.298444173,0.05497224,0.560553162,11.0,22.0,24.0,0.267879212
35203485002,3520005,Toronto,535.0,Toronto,35,ON,0.250585777,0.413327319,0.249328131,0.046236142,0.481902911,16.0,25.0,28.0,0.226265056
35203485003,3520005,Toronto,535.0,Toronto,35,ON,0.261770763,0.429181849,0.261316598,0.04839208,0.500542637,16.0,23.0,27.0,0.237684029
35203486001,3520005,Toronto,535.0,Toronto,35,ON,0.218296972,0.37015581,0.220871916,0.0438706,0.441776362,10.0,25.0,27.0,0.209850577
35203486002,3520005,Toronto,535.0,Toronto,35,ON,0.21821786,0.369881174,0.220642295,0.0438706,0.441460061,11.0,25.0,27.0,0.20958771
35203489001,3520005,Toronto,535.0,Toronto,35,ON,0.246625617,0.410082777,0.250067113,0.046894699,0.483117643,3.0,23.0,23.0,0.231545651
35203489002,3520005,Toronto,535.0,Toronto,35,ON,0.218905968,0.371652304,0.2215098,0.043657332,0.442010334,0.0,25.0,25.0,0.208262415
35203489003,3520005,Toronto,535.0,Toronto,35,ON,0.240060105,0.39737847,0.24381935,0.045699257,0.469740868,7.0,17.0,24.0,0.225262786
35203489004,3520005,Toronto,535.0,Toronto,35,ON,0.249440152,0.408751311,0.251770723,0.047031087,0.479688273,7.0,18.0,24.0,0.232650931
35203490001,3520005,Toronto,535.0,Toronto,35,ON,0.25883876,0.429493393,0.262241849,0.051323576,0.511311097,11.0,19.0,23.0,0.248122703
35203490002,3520005,Toronto,535.0,Toronto,35,ON,0.261282738,0.432805688,0.264652722,0.051585866,0.514849195,11.0,19.0,23.0,0.249843629
35203490003,3520005,Toronto,535.0,Toronto,35,ON,0.256904517,0.426336638,0.259652111,0.050915022,0.506208469,9.0,20.0,24.0,0.245065026
