DBUID,CSDUID,CSDNAME,CMAUID,CMANAME,PRUID,PRNAME,acs_idx_hf,acs_idx_emp,acs_idx_srf,acs_idx_psef,acs_idx_ef,acs_idx_caf,acs_lvl_gs-1,acs_lvl_gs-3,acs_lvl_gs-5
35200002001,3520005,Toronto,535.0,Toronto,35,ON,0.083536711,0.183891268,0.064582153,0.015090219,0.256010117,0.044449654,26.0,28.0,32.0
35200002002,3520005,Toronto,535.0,Toronto,35,ON,0.079877107,0.177506472,0.061680186,0.014923228,0.246538205,0.043074535,27.0,28.0,32.0
35200002003,3520005,Toronto,535.0,Toronto,35,ON,0.098180021,0.210410618,0.074611664,0.018916816,0.285375858,0.049871755,21.0,27.0,30.0
35200003001,3520005,Toronto,535.0,Toronto,35,ON,0.084559059,0.185076046,0.066025825,0.015487567,0.259401565,0.046727259,24.0,27.0,30.0
35200004001,3520005,Toronto,535.0,Toronto,35,ON,0.089578364,0.194590447,0.068670871,0.01800067,0.269116481,0.046462868,24.0,28.0,31.0
35200004002,3520005,Toronto,535.0,Toronto,35,ON,0.091985761,0.198312891,0.072270844,0.018357249,0.280276446,0.04799493,24.0,27.0,30.0
35200005001,3520005,Toronto,535.0,Toronto,35,ON,0.103992772,0.219032736,0.080295263,0.021844594,0.302992258,0.053508873,21.0,26.0,29.0
35200005002,3520005,Toronto,535.0,Toronto,35,ON,0.099505495,0.210199727,0.07890818,0.021470218,0.29712491,0.0530072,23.0,25.0,29.0
35200006001,3520005,Toronto,535.0,Toronto,35,ON,0.084551742,0.18632179,0.065435417,0.015446798,0.260613006,0.045092881,26.0,28.0,31.0
35200007001,3520005,Toronto,535.0,Toronto,35,ON,0.098153983,0.207444129,0.079507663,0.019112153,0.294816122,0.055103469,23.0,25.0,27.0
35200007002,3520005,Toronto,535.0,Toronto,35,ON,0.101261495,0.212567306,0.082537268,0.019603774,0.302695036,0.057442133,22.0,25.0,26.0
35200009001,3520005,Toronto,535.0,Toronto,35,ON,0.117884545,0.239071383,0.098347082,0.024134738,0.341840133,0.072756849,16.0,20.0,24.0
35200010001,3520005,Toronto,535.0,Toronto,35,ON,0.122731744,0.247609376,0.102804748,0.024307587,0.353211091,0.077112561,15.0,19.0,24.0
35200010002,3520005,Toronto,535.0,Toronto,35,ON,0.118346468,0.236822785,0.099494252,0.023967748,0.341266045,0.073500774,16.0,20.0,23.0
35200012001,3520005,Toronto,535.0,Toronto,35,ON,0.12064994,0.237584041,0.099519447,0.024876883,0.334508432,0.072903996,18.0,21.0,22.0
35200012002,3520005,Toronto,535.0,Toronto,35,ON,0.129266875,0.247387691,0.104860281,0.026303395,0.347948548,0.074777946,16.0,18.0,21.0
35200012003,3520005,Toronto,535.0,Toronto,35,ON,0.120642213,0.236558838,0.100014462,0.02243648,0.332404433,0.071373113,17.0,17.0,22.0
35200013001,3520005,Toronto,535.0,Toronto,35,ON,0.11636959,0.230530137,0.097122302,0.024234685,0.325845871,0.070647229,18.0,19.0,23.0
35200013003,3520005,Toronto,535.0,Toronto,35,ON,0.112072286,0.222310694,0.093287602,0.021525416,0.315300559,0.067201792,19.0,19.0,24.0
35200018003,3520005,Toronto,535.0,Toronto,35,ON,0.138033642,0.264850968,0.11472917,0.030386826,0.366829565,0.082921108,10.0,17.0,20.0
35200028001,3520005,Toronto,535.0,Toronto,35,ON,0.132043825,0.248611261,0.105102087,0.025659899,0.34780054,0.074966879,15.0,20.0,21.0
35200028003,3520005,Toronto,535.0,Toronto,35,ON,0.114086609,0.222823023,0.091974066,0.021561718,0.313806174,0.065813582,18.0,22.0,23.0
35200028004,3520005,Toronto,535.0,Toronto,35,ON,0.119906288,0.232198569,0.096479722,0.022939879,0.327202495,0.069182652,16.0,19.0,24.0
35200028006,3520005,Toronto,535.0,Toronto,35,ON,0.133559645,0.254397282,0.109856843,0.027136459,0.354947684,0.07798191,15.0,16.0,21.0
35200028007,3520005,Toronto,535.0,Toronto,35,ON,0.12042366,0.232464014,0.097292958,0.022939879,0.328974871,0.069761919,16.0,18.0,23.0
35200028008,3520005,Toronto,535.0,Toronto,35,ON,0.126838863,0.242990029,0.103043917,0.023744706,0.341032618,0.07390073,15.0,18.0,23.0
35200028009,3520005,Toronto,535.0,Toronto,35,ON,0.132034184,0.252949845,0.108560389,0.027136459,0.352178015,0.077461741,15.0,17.0,21.0
35200028010,3520005,Toronto,535.0,Toronto,35,ON,0.131376333,0.25109703,0.108255518,0.026597118,0.35012214,0.076744245,15.0,16.0,21.0
35200029002,3520005,Toronto,535.0,Toronto,35,ON,0.133156543,0.252759095,0.10826244,0.026597118,0.354218947,0.076653439,15.0,17.0,21.0
35200029003,3520005,Toronto,535.0,Toronto,35,ON,0.120762172,0.233030747,0.096812522,0.022318194,0.327222344,0.069151135,17.0,21.0,22.0
35200029004,3520005,Toronto,535.0,Toronto,35,ON,0.12829984,0.244028926,0.103525253,0.023744706,0.342702094,0.073515081,16.0,18.0,22.0
35200030001,3520005,Toronto,535.0,Toronto,35,ON,0.111764858,0.222412241,0.093476955,0.021525416,0.317410938,0.066545041,19.0,19.0,23.0
35200030002,3520005,Toronto,535.0,Toronto,35,ON,0.106459106,0.213347233,0.088936355,0.022400875,0.304464785,0.062456016,17.0,21.0,24.0
35200031001,3520005,Toronto,535.0,Toronto,35,ON,0.118057285,0.233372211,0.098843494,0.024876883,0.334856223,0.072227793,19.0,19.0,23.0
35200032001,3520005,Toronto,535.0,Toronto,35,ON,0.123008298,0.243568783,0.104825393,0.025059572,0.350652273,0.078564792,15.0,19.0,24.0
35200032002,3520005,Toronto,535.0,Toronto,35,ON,0.122890114,0.24332336,0.104572623,0.024573235,0.3499938,0.078435817,15.0,20.0,24.0
35200033001,3520005,Toronto,535.0,Toronto,35,ON,0.146349747,0.27829122,0.125578229,0.029349086,0.393373691,0.092656177,0.0,10.0,22.0
35200034002,3520005,Toronto,535.0,Toronto,35,ON,0.126133193,0.247522864,0.110743814,0.026226927,0.350676157,0.082525798,7.0,12.0,26.0
35200034007,3520005,Toronto,535.0,Toronto,35,ON,0.13317449,0.259374218,0.116962043,0.027011297,0.36705015,0.088148092,5.0,10.0,25.0
35200035002,3520005,Toronto,535.0,Toronto,35,ON,0.126511611,0.248170042,0.10772139,0.025297725,0.349740515,0.075068634,10.0,15.0,22.0
35200035003,3520005,Toronto,535.0,Toronto,35,ON,0.133917752,0.261177307,0.113683836,0.029180922,0.36894881,0.08138435,10.0,12.0,20.0
35200035004,3520005,Toronto,535.0,Toronto,35,ON,0.125282235,0.248306704,0.104948576,0.025830276,0.34641392,0.074830927,13.0,16.0,21.0
35200035005,3520005,Toronto,535.0,Toronto,35,ON,0.12118098,0.242085548,0.102599375,0.025065162,0.339310182,0.07237761,12.0,15.0,22.0
35200035006,3520005,Toronto,535.0,Toronto,35,ON,0.163412177,0.302836988,0.138377597,0.03467401,0.423476,0.098667699,5.0,11.0,17.0
35200036001,3520005,Toronto,535.0,Toronto,35,ON,0.133198896,0.260103902,0.111773646,0.026801146,0.362211486,0.08004308,13.0,15.0,19.0
35200036002,3520005,Toronto,535.0,Toronto,35,ON,0.141943854,0.272993864,0.118241358,0.032948591,0.37839336,0.084697398,12.0,16.0,18.0
35200037002,3520005,Toronto,535.0,Toronto,35,ON,0.125696913,0.245211425,0.106542427,0.024969043,0.346928091,0.074841909,13.0,17.0,23.0
35200037003,3520005,Toronto,535.0,Toronto,35,ON,0.116500083,0.228258617,0.097286848,0.023305078,0.324005931,0.068800841,15.0,20.0,21.0
35200037004,3520005,Toronto,535.0,Toronto,35,ON,0.118833713,0.231214576,0.098703099,0.024000281,0.328872155,0.069868296,15.0,20.0,21.0
35200037005,3520005,Toronto,535.0,Toronto,35,ON,0.132802092,0.258646276,0.110264418,0.030000665,0.361044334,0.078940435,14.0,17.0,19.0
35200039001,3520005,Toronto,535.0,Toronto,35,ON,0.118278448,0.23750989,0.095644752,0.024912041,0.335720391,0.069025104,18.0,18.0,21.0
35200039002,3520005,Toronto,535.0,Toronto,35,ON,0.131291742,0.257210823,0.109369841,0.029890261,0.358486102,0.077734905,16.0,17.0,19.0
35200039003,3520005,Toronto,535.0,Toronto,35,ON,0.15081533,0.285380998,0.12388775,0.033986279,0.393649492,0.088955934,12.0,16.0,17.0
35200041002,3520005,Toronto,535.0,Toronto,35,ON,0.144987084,0.275387753,0.119086784,0.034672863,0.378387782,0.085765148,14.0,18.0,20.0
35200041003,3520005,Toronto,535.0,Toronto,35,ON,0.154530986,0.288672837,0.126804187,0.036334232,0.393700598,0.091265404,9.0,16.0,18.0
35200041006,3520005,Toronto,535.0,Toronto,35,ON,0.15519871,0.28910255,0.127101062,0.036234679,0.394651561,0.091584448,9.0,16.0,18.0
35200042002,3520005,Toronto,535.0,Toronto,35,ON,0.155652017,0.288491124,0.128176128,0.035636918,0.392294085,0.096503737,7.0,15.0,17.0
35200042005,3520005,Toronto,535.0,Toronto,35,ON,0.161755857,0.301121795,0.134692509,0.035229415,0.41676927,0.097684228,9.0,13.0,16.0
35200042006,3520005,Toronto,535.0,Toronto,35,ON,0.155031071,0.2862557,0.128359671,0.034665728,0.39303562,0.09532234,0.0,15.0,18.0
35200043001,3520005,Toronto,535.0,Toronto,35,ON,0.157719359,0.291668196,0.131459356,0.034665728,0.404523122,0.096364767,2.0,14.0,18.0
35200043002,3520005,Toronto,535.0,Toronto,35,ON,0.146934658,0.275037695,0.120888479,0.034429004,0.375504029,0.090270325,8.0,16.0,18.0
35200043009,3520005,Toronto,535.0,Toronto,35,ON,0.179198044,0.323012571,0.150305478,0.041761841,0.421855593,0.113502223,17.0,22.0,24.0
35200043010,3520005,Toronto,535.0,Toronto,35,ON,0.212105531,0.369309337,0.177375074,0.053815305,0.488985965,0.136907017,15.0,16.0,18.0
35200043011,3520005,Toronto,535.0,Toronto,35,ON,0.126608472,0.242426152,0.10473545,0.027707813,0.33341659,0.07705638,7.0,19.0,24.0
35200043012,3520005,Toronto,535.0,Toronto,35,ON,0.161799945,0.297474194,0.13496087,0.036794341,0.394925176,0.107988615,16.0,19.0,23.0
35200043013,3520005,Toronto,535.0,Toronto,35,ON,0.209376829,0.367927596,0.172975309,0.046895391,0.481059826,0.131502604,13.0,17.0,20.0
35200044001,3520005,Toronto,535.0,Toronto,35,ON,0.141191432,0.264955411,0.116578989,0.035420013,0.359763791,0.100176514,15.0,20.0,22.0
35200046002,3520005,Toronto,535.0,Toronto,35,ON,0.164755767,0.304900039,0.138313343,0.039665888,0.405607736,0.100232531,1.0,19.0,21.0
35200046003,3520005,Toronto,535.0,Toronto,35,ON,0.173632905,0.316290785,0.145569666,0.041057533,0.420600698,0.104639571,0.0,19.0,20.0
35200046004,3520005,Toronto,535.0,Toronto,35,ON,0.200805781,0.354406382,0.167443387,0.047724477,0.471502222,0.12136075,7.0,16.0,16.0
35200047001,3520005,Toronto,535.0,Toronto,35,ON,0.198838556,0.357174001,0.161125328,0.04124619,0.460869884,0.11689319,13.0,18.0,20.0
35200047002,3520005,Toronto,535.0,Toronto,35,ON,0.19472205,0.348163571,0.161806732,0.0465477,0.459694117,0.117851549,9.0,16.0,17.0
35200048001,3520005,Toronto,535.0,Toronto,35,ON,0.18063017,0.332529849,0.146559856,0.039593329,0.430822577,0.10537293,10.0,19.0,23.0
35200049001,3520005,Toronto,535.0,Toronto,35,ON,0.162699143,0.301359677,0.132888532,0.037580387,0.397472111,0.095351437,7.0,23.0,23.0
35200049002,3520005,Toronto,535.0,Toronto,35,ON,0.195352553,0.353686369,0.156893507,0.038881683,0.451789762,0.112767529,14.0,20.0,22.0
35200049003,3520005,Toronto,535.0,Toronto,35,ON,0.177876563,0.328236343,0.143246934,0.038236855,0.422992968,0.102929004,12.0,20.0,24.0
35200050002,3520005,Toronto,535.0,Toronto,35,ON,0.155664946,0.289662364,0.129915658,0.035249113,0.389003008,0.092454007,8.0,20.0,23.0
35200050005,3520005,Toronto,535.0,Toronto,35,ON,0.153579863,0.282898951,0.124479179,0.034681167,0.379685024,0.086940282,9.0,22.0,25.0
35200051001,3520005,Toronto,535.0,Toronto,35,ON,0.137165882,0.259832191,0.112437594,0.031204543,0.34889639,0.078319532,13.0,20.0,27.0
35200051002,3520005,Toronto,535.0,Toronto,35,ON,0.131285244,0.254717563,0.108483403,0.030884042,0.338844683,0.077717611,11.0,23.0,26.0
35200052001,3520005,Toronto,535.0,Toronto,35,ON,0.130339656,0.248745725,0.107727127,0.033794167,0.34411152,0.07561001,12.0,20.0,26.0
35200053001,3520005,Toronto,535.0,Toronto,35,ON,0.145441716,0.272154431,0.121955111,0.035696889,0.376186553,0.085444566,11.0,21.0,21.0
35200054001,3520005,Toronto,535.0,Toronto,35,ON,0.1548302,0.286628354,0.129193748,0.036949286,0.393287205,0.090008067,10.0,19.0,20.0
35200055001,3520005,Toronto,535.0,Toronto,35,ON,0.132601323,0.25247683,0.107840171,0.031420668,0.35137729,0.076547746,14.0,17.0,23.0
35200055002,3520005,Toronto,535.0,Toronto,35,ON,0.118882111,0.233893789,0.098338715,0.026622233,0.325401375,0.069961743,17.0,23.0,24.0
35200055003,3520005,Toronto,535.0,Toronto,35,ON,0.12559401,0.242772011,0.103431281,0.029936029,0.338476469,0.073462254,16.0,21.0,23.0
35200056001,3520005,Toronto,535.0,Toronto,35,ON,0.114763105,0.230757264,0.087678336,0.028161089,0.303011394,0.059926557,1.0,1.0,1.0
35200056002,3520005,Toronto,535.0,Toronto,35,ON,0.136329217,0.259392845,0.106193695,0.032372798,0.344924026,0.073144658,10.0,10.0,10.0
35200056003,3520005,Toronto,535.0,Toronto,35,ON,0.111487227,0.223117961,0.087816514,0.028886358,0.297462432,0.060738486,3.0,3.0,3.0
35200056004,3520005,Toronto,535.0,Toronto,35,ON,0.135287176,0.259285203,0.104284856,0.031230322,0.342415175,0.071369289,11.0,11.0,11.0
35200057001,3520005,Toronto,535.0,Toronto,35,ON,0.124294915,0.244750671,0.09711784,0.029723976,0.329627466,0.068431043,17.0,17.0,17.0
35200058001,3520005,Toronto,535.0,Toronto,35,ON,0.117961681,0.234100015,0.092620666,0.029096315,0.315473387,0.06658861,16.0,16.0,16.0
35200062001,3520005,Toronto,535.0,Toronto,35,ON,0.161537941,0.301949574,0.122034147,0.037067652,0.386175272,0.080756567,17.0,17.0,17.0
35200062002,3520005,Toronto,535.0,Toronto,35,ON,0.151368599,0.288037752,0.113213488,0.034494297,0.371987293,0.074536776,17.0,19.0,19.0
35200062003,3520005,Toronto,535.0,Toronto,35,ON,0.17771119,0.323011738,0.134722821,0.041556534,0.412150257,0.089327338,16.0,16.0,16.0
35200064002,3520005,Toronto,535.0,Toronto,35,ON,0.153258537,0.285936092,0.116949129,0.032577023,0.360356864,0.07450687,19.0,24.0,27.0
35200064003,3520005,Toronto,535.0,Toronto,35,ON,0.162632197,0.298056707,0.121920327,0.036103851,0.376637941,0.077029911,17.0,24.0,26.0
35200064004,3520005,Toronto,535.0,Toronto,35,ON,0.207437051,0.358214787,0.154886376,0.042324592,0.451067954,0.099885022,12.0,20.0,22.0
35200065001,3520005,Toronto,535.0,Toronto,35,ON,0.196450045,0.339907806,0.145263283,0.040793051,0.431104773,0.094390843,14.0,22.0,24.0
35200065002,3520005,Toronto,535.0,Toronto,35,ON,0.174480623,0.310542134,0.131101795,0.037900862,0.39515119,0.084495385,16.0,24.0,25.0
35200065003,3520005,Toronto,535.0,Toronto,35,ON,0.161389983,0.296412612,0.121459027,0.033954477,0.375501908,0.077031741,17.0,25.0,26.0
35200066001,3520005,Toronto,535.0,Toronto,35,ON,0.194416672,0.336407066,0.143846872,0.040339125,0.426710699,0.092665307,14.0,22.0,24.0
35200066002,3520005,Toronto,535.0,Toronto,35,ON,0.216096957,0.367376805,0.15971011,0.043189462,0.464313271,0.103354107,10.0,17.0,22.0
35200067002,3520005,Toronto,535.0,Toronto,35,ON,0.192923173,0.333248411,0.142381864,0.040339125,0.420958451,0.091501664,14.0,16.0,23.0
35200067003,3520005,Toronto,535.0,Toronto,35,ON,0.185961189,0.325106463,0.137674282,0.03897183,0.410432394,0.08847076,11.0,15.0,22.0
35200067004,3520005,Toronto,535.0,Toronto,35,ON,0.164259696,0.299086992,0.123063844,0.034683794,0.373986812,0.078383575,6.0,16.0,23.0
35200068001,3520005,Toronto,535.0,Toronto,35,ON,0.176447729,0.315189863,0.130659377,0.037717797,0.392550238,0.082341473,11.0,15.0,25.0
35200068002,3520005,Toronto,535.0,Toronto,35,ON,0.171327889,0.306384741,0.128042603,0.037717797,0.385972532,0.080632039,14.0,15.0,24.0
35200069001,3520005,Toronto,535.0,Toronto,35,ON,0.199725107,0.344089111,0.146233165,0.040577319,0.431486269,0.092552865,12.0,18.0,24.0
35200070001,3520005,Toronto,535.0,Toronto,35,ON,0.126009486,0.250974475,0.094444445,0.028161129,0.306451836,0.058747613,9.0,19.0,29.0
35200070002,3520005,Toronto,535.0,Toronto,35,ON,0.139824713,0.272316289,0.104032966,0.032952216,0.332425095,0.06396054,8.0,20.0,26.0
35200070003,3520005,Toronto,535.0,Toronto,35,ON,0.141106474,0.273466363,0.103852301,0.032455103,0.333515271,0.064653215,9.0,20.0,26.0
35200071001,3520005,Toronto,535.0,Toronto,35,ON,0.138698702,0.270601957,0.104941185,0.033315918,0.328647575,0.063842532,9.0,26.0,28.0
35200071002,3520005,Toronto,535.0,Toronto,35,ON,0.156180552,0.295698865,0.117000083,0.033343936,0.358635867,0.070508928,0.0,24.0,27.0
35200072001,3520005,Toronto,535.0,Toronto,35,ON,0.152458287,0.289904074,0.114755219,0.034318049,0.3507725,0.070481289,10.0,24.0,27.0
35200072002,3520005,Toronto,535.0,Toronto,35,ON,0.124304159,0.248340478,0.092871398,0.027839594,0.302085659,0.057805678,9.0,21.0,29.0
35200073002,3520005,Toronto,535.0,Toronto,35,ON,0.219734565,0.372721859,0.161500836,0.043948556,0.461877511,0.102292163,8.0,17.0,22.0
35200073003,3520005,Toronto,535.0,Toronto,35,ON,0.15407535,0.294520024,0.115462508,0.033726048,0.355301316,0.069931762,0.0,24.0,28.0
35200074001,3520005,Toronto,535.0,Toronto,35,ON,0.182815141,0.317896274,0.133265107,0.038689497,0.390447775,0.080796416,12.0,17.0,27.0
35200074002,3520005,Toronto,535.0,Toronto,35,ON,0.187033982,0.325311695,0.136859828,0.039519837,0.39670254,0.082935932,11.0,18.0,26.0
35200078001,3520005,Toronto,535.0,Toronto,35,ON,0.191216408,0.32132637,0.138606391,0.039516582,0.410160496,0.086639959,9.0,24.0,26.0
35200078002,3520005,Toronto,535.0,Toronto,35,ON,0.219262933,0.358720601,0.158552656,0.043414116,0.453781316,0.100438156,12.0,21.0,23.0
35200079001,3520005,Toronto,535.0,Toronto,35,ON,0.222195,0.373815042,0.165128397,0.044042909,0.471683763,0.106924324,6.0,19.0,21.0
35200079002,3520005,Toronto,535.0,Toronto,35,ON,0.207315409,0.350301011,0.152293569,0.041211257,0.441889613,0.096761616,0.0,23.0,23.0
35200080001,3520005,Toronto,535.0,Toronto,35,ON,0.228103262,0.382363418,0.170487825,0.044933371,0.482418426,0.110484774,5.0,18.0,20.0
35200080002,3520005,Toronto,535.0,Toronto,35,ON,0.185803533,0.330136803,0.143394838,0.040037606,0.41961144,0.094769214,15.0,19.0,23.0
35200082001,3520005,Toronto,535.0,Toronto,35,ON,0.165355693,0.301063354,0.128359304,0.034384707,0.384280398,0.084653952,18.0,22.0,25.0
35200082002,3520005,Toronto,535.0,Toronto,35,ON,0.171528203,0.309640679,0.132469526,0.035591067,0.393620616,0.087330352,17.0,22.0,24.0
35200085001,3520005,Toronto,535.0,Toronto,35,ON,0.200869515,0.333954032,0.146184133,0.041048464,0.426650662,0.091582995,10.0,23.0,25.0
35200085002,3520005,Toronto,535.0,Toronto,35,ON,0.174451743,0.300934543,0.129355048,0.037423224,0.38390917,0.080395562,9.0,27.0,28.0
35200085003,3520005,Toronto,535.0,Toronto,35,ON,0.161440137,0.286113318,0.120542483,0.035700977,0.363985545,0.074675925,9.0,27.0,30.0
35200086001,3520005,Toronto,535.0,Toronto,35,ON,0.185417312,0.311140766,0.138813014,0.038101316,0.402612749,0.087393461,15.0,26.0,27.0
35200086002,3520005,Toronto,535.0,Toronto,35,ON,0.167766108,0.294274359,0.128796467,0.033393916,0.381775003,0.082474004,12.0,24.0,27.0
35200086003,3520005,Toronto,535.0,Toronto,35,ON,0.155158627,0.27475533,0.119413733,0.031618549,0.35821048,0.075449823,14.0,26.0,28.0
35200087001,3520005,Toronto,535.0,Toronto,35,ON,0.163635421,0.282538043,0.128979312,0.033096124,0.37168899,0.083256181,26.0,27.0,28.0
35200087003,3520005,Toronto,535.0,Toronto,35,ON,0.191104903,0.321316624,0.148895283,0.038486993,0.416068732,0.095809937,22.0,26.0,26.0
35200087004,3520005,Toronto,535.0,Toronto,35,ON,0.215553347,0.355122574,0.17150488,0.04692762,0.455112384,0.117039261,21.0,24.0,26.0
35200087005,3520005,Toronto,535.0,Toronto,35,ON,0.240070219,0.386530242,0.189461523,0.050334729,0.490354532,0.133210263,18.0,23.0,24.0
35200088001,3520005,Toronto,535.0,Toronto,35,ON,0.169613576,0.289862792,0.128195761,0.035911828,0.367075457,0.079540968,23.0,26.0,28.0
35200088002,3520005,Toronto,535.0,Toronto,35,ON,0.201226702,0.329861911,0.149974892,0.040273311,0.425026182,0.094687667,18.0,23.0,25.0
35200088003,3520005,Toronto,535.0,Toronto,35,ON,0.199972088,0.32857661,0.147090728,0.040233257,0.417572446,0.092611056,20.0,23.0,24.0
35200089001,3520005,Toronto,535.0,Toronto,35,ON,0.198471135,0.32842429,0.145837232,0.039731203,0.414875989,0.091777242,19.0,22.0,24.0
35200089002,3520005,Toronto,535.0,Toronto,35,ON,0.219515004,0.35747873,0.161597351,0.045126671,0.449671551,0.103137895,17.0,20.0,22.0
35200089003,3520005,Toronto,535.0,Toronto,35,ON,0.213536592,0.347279301,0.157035627,0.041644808,0.442148162,0.100162641,18.0,21.0,23.0
35200089004,3520005,Toronto,535.0,Toronto,35,ON,0.190660878,0.317265597,0.142553202,0.038877301,0.408488707,0.090290789,16.0,26.0,26.0
35200090001,3520005,Toronto,535.0,Toronto,35,ON,0.222635529,0.363821389,0.171345546,0.048625131,0.457490077,0.117469939,18.0,23.0,25.0
35200090002,3520005,Toronto,535.0,Toronto,35,ON,0.27256745,0.427613454,0.203861693,0.05549729,0.536073897,0.137146946,13.0,18.0,19.0
35200090003,3520005,Toronto,535.0,Toronto,35,ON,0.230246953,0.374412258,0.177807656,0.04929417,0.471219584,0.122273751,18.0,23.0,24.0
35200091002,3520005,Toronto,535.0,Toronto,35,ON,0.218392182,0.357464003,0.169495605,0.046739681,0.452647807,0.11592744,20.0,25.0,25.0
35200091003,3520005,Toronto,535.0,Toronto,35,ON,0.255221316,0.406095124,0.197815137,0.052550758,0.513478947,0.13791518,15.0,20.0,22.0
35200092001,3520005,Toronto,535.0,Toronto,35,ON,0.230673624,0.375555088,0.176710436,0.049043435,0.474767526,0.119501795,19.0,22.0,24.0
35200093001,3520005,Toronto,535.0,Toronto,35,ON,0.265566962,0.417595043,0.199275641,0.053572594,0.52396835,0.131913205,15.0,17.0,19.0
35200093002,3520005,Toronto,535.0,Toronto,35,ON,0.249996371,0.399184785,0.189531813,0.051084724,0.500866119,0.126215729,17.0,19.0,21.0
35200094007,3520005,Toronto,535.0,Toronto,35,ON,0.232993373,0.372902484,0.174328374,0.050094203,0.467480622,0.119528462,5.0,20.0,23.0
35200094008,3520005,Toronto,535.0,Toronto,35,ON,0.299133836,0.457979056,0.22260241,0.060196957,0.556260617,0.142878208,12.0,13.0,16.0
35200094009,3520005,Toronto,535.0,Toronto,35,ON,0.207985416,0.353156216,0.147085475,0.03931526,0.413327157,0.08893922,1.0,15.0,25.0
35200094011,3520005,Toronto,535.0,Toronto,35,ON,0.232220125,0.372227505,0.172346331,0.049300902,0.463615551,0.115083915,2.0,20.0,23.0
35200094012,3520005,Toronto,535.0,Toronto,35,ON,0.20987127,0.358112129,0.151711602,0.042617982,0.405032648,0.086521175,17.0,22.0,25.0
35200094013,3520005,Toronto,535.0,Toronto,35,ON,0.268306691,0.418232662,0.200964905,0.054829991,0.522612152,0.13737313,3.0,17.0,20.0
35200094014,3520005,Toronto,535.0,Toronto,35,ON,0.261771032,0.410322884,0.196614748,0.054325138,0.513697999,0.135222535,2.0,17.0,21.0
35200094015,3520005,Toronto,535.0,Toronto,35,ON,0.248871426,0.391553132,0.184440263,0.051635657,0.48924081,0.124490983,1.0,19.0,22.0
35200094016,3520005,Toronto,535.0,Toronto,35,ON,0.248681925,0.391553664,0.184440263,0.051635657,0.48924081,0.124490983,0.0,19.0,22.0
35200094017,3520005,Toronto,535.0,Toronto,35,ON,0.179304901,0.300778671,0.13341746,0.03724673,0.374879885,0.087870844,0.0,25.0,28.0
35200094018,3520005,Toronto,535.0,Toronto,35,ON,0.2117713,0.347759513,0.152667068,0.041419294,0.420279635,0.097382674,11.0,19.0,21.0
35200094019,3520005,Toronto,535.0,Toronto,35,ON,0.232458351,0.372229585,0.172346331,0.049300902,0.463615551,0.115083915,2.0,20.0,23.0
35200095001,3520005,Toronto,535.0,Toronto,35,ON,0.263528688,0.414208523,0.196815687,0.053972032,0.516998019,0.130901004,12.0,17.0,19.0
35200095002,3520005,Toronto,535.0,Toronto,35,ON,0.275756604,0.428897304,0.205830194,0.055470155,0.535714227,0.137653464,12.0,16.0,18.0
35200096001,3520005,Toronto,535.0,Toronto,35,ON,0.249087976,0.39446823,0.185252966,0.051310378,0.492318059,0.122454825,9.0,18.0,21.0
35200097001,3520005,Toronto,535.0,Toronto,35,ON,0.255529775,0.406054467,0.19045729,0.052624242,0.504837255,0.124013993,15.0,18.0,19.0
35200099001,3520005,Toronto,535.0,Toronto,35,ON,0.241109928,0.38261142,0.174280244,0.048110329,0.483084555,0.113030732,15.0,19.0,21.0
35200099002,3520005,Toronto,535.0,Toronto,35,ON,0.248482418,0.395032306,0.182190551,0.050910673,0.492371391,0.118237526,15.0,18.0,19.0
35200100001,3520005,Toronto,535.0,Toronto,35,ON,0.248579393,0.395206041,0.181355161,0.04925523,0.498519897,0.117272217,13.0,19.0,21.0
35200101001,3520005,Toronto,535.0,Toronto,35,ON,0.160764265,0.276783842,0.114794703,0.038787746,0.347280045,0.069777566,25.0,29.0,30.0
35200101002,3520005,Toronto,535.0,Toronto,35,ON,0.179236644,0.299693282,0.128692128,0.040936245,0.380809949,0.079605805,22.0,26.0,29.0
35200101003,3520005,Toronto,535.0,Toronto,35,ON,0.164317714,0.281216265,0.11733245,0.038890792,0.352527054,0.071096091,25.0,28.0,30.0
35200101004,3520005,Toronto,535.0,Toronto,35,ON,0.163308241,0.282154239,0.119759287,0.036629253,0.354820148,0.076175805,24.0,28.0,29.0
35200102001,3520005,Toronto,535.0,Toronto,35,ON,0.148610108,0.263484583,0.105016397,0.033967767,0.325551753,0.062886571,18.0,27.0,30.0
35200103001,3520005,Toronto,535.0,Toronto,35,ON,0.180222671,0.315064987,0.1319451,0.03890435,0.384746794,0.079744764,11.0,21.0,26.0
35200103002,3520005,Toronto,535.0,Toronto,35,ON,0.151397154,0.267548963,0.107443589,0.034418869,0.331596149,0.064894666,17.0,26.0,29.0
35200104001,3520005,Toronto,535.0,Toronto,35,ON,0.174578468,0.318877498,0.131383463,0.042163214,0.388064928,0.081915928,14.0,22.0,24.0
35200104002,3520005,Toronto,535.0,Toronto,35,ON,0.174554562,0.318810143,0.131363462,0.042163214,0.38793577,0.081785362,14.0,22.0,24.0
35200104003,3520005,Toronto,535.0,Toronto,35,ON,0.173527752,0.320655084,0.130011531,0.042244864,0.385734117,0.079872017,15.0,20.0,23.0
