DBUID,CSDUID,CSDNAME,CMAUID,CMANAME,PRUID,PRCODE,acs_idx_hf,acs_idx_emp,acs_idx_srf,acs_idx_psef,acs_idx_ef,acs_idx_caf,acs_lvl_gs-1,acs_lvl_gs-3,acs_lvl_gs-5
35202906001,3520005,Toronto,535.0,Toronto,35,ON,0.246922066,0.092100674,0.223425863,0.0,0.216317847,0.038672871,6.8534,1000.0,1000.0
35202906002,3520005,Toronto,535.0,Toronto,35,ON,0.28715405,0.102978395,0.245090003,0.0,0.227059834,0.045527392,3.43855,5.574566667,7.112966667
35202906003,3520005,Toronto,535.0,Toronto,35,ON,0.286402985,0.106649431,0.242367963,0.0,0.222196408,0.047660529,3.898333333,4.7073,6.648783333
35202906004,3520005,Toronto,535.0,Toronto,35,ON,0.294499577,0.106258719,0.241369185,0.0,0.221458951,0.047287875,4.124283333,4.171366667,6.687166667
35202906007,3520005,Toronto,535.0,Toronto,35,ON,0.279842232,0.105274444,0.256860639,0.0,0.219710261,0.044590497,3.425516667,4.899283333,7.664366667
35202907001,3520005,Toronto,535.0,Toronto,35,ON,0.270522367,0.100871976,0.226864612,0.0,0.224228251,0.047436502,4.43295,5.766033333,6.18485
35202907002,3520005,Toronto,535.0,Toronto,35,ON,0.276239828,0.101377765,0.219460463,0.0,0.227006808,0.047167558,4.76215,5.058933333,6.463083333
35202907003,3520005,Toronto,535.0,Toronto,35,ON,0.279550933,0.10360932,0.224030957,0.0,0.223708781,0.049370372,4.461616667,4.941,7.122483333
35202910001,3520005,Toronto,535.0,Toronto,35,ON,0.285614704,0.111620034,0.260366534,0.0,0.210759515,0.047686314,3.071316667,5.809533333,6.711983333
35202910002,3520005,Toronto,535.0,Toronto,35,ON,0.280084285,0.112393883,0.252301882,0.0,0.195621491,0.047638814,2.725366667,5.463583333,6.964216667
35202910003,3520005,Toronto,535.0,Toronto,35,ON,0.29632249,0.112099271,0.248256418,0.0,0.21459697,0.04561309,2.110316667,4.848533333,6.069033333
35202910004,3520005,Toronto,535.0,Toronto,35,ON,0.285339416,0.111950912,0.237358308,0.0,0.193980585,0.044044913,2.014033333,4.75225,6.99725
35202911001,3520005,Toronto,535.0,Toronto,35,ON,0.266502677,0.110990936,0.264358168,0.0,0.216915734,0.048831996,3.204633333,5.93365,5.94285
35202911002,3520005,Toronto,535.0,Toronto,35,ON,0.269863235,0.111473274,0.269458467,0.0,0.22025171,0.048156284,3.489216667,6.052116667,6.410583333
35202911003,3520005,Toronto,535.0,Toronto,35,ON,0.276042336,0.11209861,0.269165359,0.0,0.205992444,0.047949996,3.40835,6.146566667,6.568583333
35202912001,3520005,Toronto,535.0,Toronto,35,ON,0.239534496,0.124877176,0.245940748,0.0,0.251888264,0.047684018,4.530266667,5.0584,5.11175
35202912002,3520005,Toronto,535.0,Toronto,35,ON,0.236646426,0.12098847,0.243749768,0.0,0.235834684,0.046588656,4.809733333,5.155183333,5.208533333
35202912003,3520005,Toronto,535.0,Toronto,35,ON,0.238872925,0.120736172,0.24493285,0.0,0.236548734,0.047154246,4.68875,5.2099,5.26325
35202912004,3520005,Toronto,535.0,Toronto,35,ON,0.253645126,0.113471975,0.272222839,0.0,0.224539086,0.048283099,3.605683333,5.703183333,5.8992
35202912005,3520005,Toronto,535.0,Toronto,35,ON,0.249198108,0.123072038,0.252505558,0.0,0.260037519,0.046263274,4.093433333,4.368116667,5.2738
35202912008,3520005,Toronto,535.0,Toronto,35,ON,0.266931159,0.111164676,0.250112173,0.0,0.211653191,0.046368965,3.323283333,6.0615,7.03895
35202918001,3520005,Toronto,535.0,Toronto,35,ON,0.219561696,0.135504345,0.218311638,0.0,0.265266459,0.042275776,2.970566667,3.87625,6.8533
35202918002,3520005,Toronto,535.0,Toronto,35,ON,0.210788264,0.148984499,0.219650473,0.0,0.270464518,0.035849638,2.603533333,4.139616667,5.477433333
35202918003,3520005,Toronto,535.0,Toronto,35,ON,0.238323617,0.134955067,0.231992272,0.0,0.263098625,0.045522977,3.44725,4.29075,4.352933333
35202918004,3520005,Toronto,535.0,Toronto,35,ON,0.227400476,0.148940162,0.234989195,0.0,0.267950637,0.043486415,3.560966667,4.466666667,4.966266667
35202919001,3520005,Toronto,535.0,Toronto,35,ON,0.214339916,0.146831696,0.224546744,0.0,0.26690263,0.037636838,1.7377,3.2738,5.77945
35202919002,3520005,Toronto,535.0,Toronto,35,ON,0.218296937,0.151445972,0.239105975,0.0,0.265388878,0.043184168,2.195916667,3.732016667,5.293566667
35202919004,3520005,Toronto,535.0,Toronto,35,ON,0.251124514,0.131899998,0.238015559,0.0,0.257355821,0.044701387,3.164083333,3.987516667,5.61715
35202919005,3520005,Toronto,535.0,Toronto,35,ON,0.23395927,0.144859659,0.224335952,0.0,0.258625189,0.040056441,4.16275,4.281733333,5.90475
35202920001,3520005,Toronto,535.0,Toronto,35,ON,0.23172779,0.151836901,0.252166189,0.0,0.248254835,0.042689252,2.874633333,4.399066667,4.458116667
35202928001,3520005,Toronto,535.0,Toronto,35,ON,0.297381723,0.108752829,0.251863588,0.0,0.20632533,0.045249158,2.57,4.043766667,7.72355
35202928002,3520005,Toronto,535.0,Toronto,35,ON,0.299614864,0.111634105,0.247642972,0.0,0.214357059,0.043517483,2.70175,3.51655,9.077716667
35202928003,3520005,Toronto,535.0,Toronto,35,ON,0.306201292,0.115303841,0.240943987,0.0,0.229717225,0.046884151,2.886416667,2.9335,7.125266667
35202928004,3520005,Toronto,535.0,Toronto,35,ON,0.300235871,0.111778176,0.244346724,0.0,0.217052877,0.044028922,4.149833333,9.265783333,9.344783333
35202928005,3520005,Toronto,535.0,Toronto,35,ON,0.306379117,0.118699181,0.250276356,0.0,0.214334617,0.043826765,3.865966667,9.261183333,1000.0
35202928006,3520005,Toronto,535.0,Toronto,35,ON,0.31230118,0.144797963,0.24120163,0.0,0.215348615,0.042897603,1.9946,2.4374,6.36375
35202928007,3520005,Toronto,535.0,Toronto,35,ON,0.267244917,0.127890139,0.232345915,0.0,0.183530353,0.03657938,3.38795,4.685366667,9.1728
35202928008,3520005,Toronto,535.0,Toronto,35,ON,0.293757137,0.172319546,0.230400085,0.0,0.202431734,0.042255794,2.260083333,3.889183333,8.04495
35202930001,3520005,Toronto,535.0,Toronto,35,ON,0.293838649,0.19288409,0.239664473,0.0,0.195065849,0.04348296,2.005016667,3.9622,6.91125
35202930002,3520005,Toronto,535.0,Toronto,35,ON,0.284103401,0.183978622,0.249924665,0.0,0.194397866,0.040808479,1.54165,3.58585,7.326516667
35202930003,3520005,Toronto,535.0,Toronto,35,ON,0.278313565,0.13334428,0.24313997,0.0,0.175744279,0.03764052,0.76215,4.21125,7.86655
35202930004,3520005,Toronto,535.0,Toronto,35,ON,0.280678121,0.185419426,0.226799082,0.0,0.156736341,0.042550166,0.0,4.28935,7.493883333
35202931001,3520005,Toronto,535.0,Toronto,35,ON,0.306445601,0.197342553,0.22495438,0.0,0.213971029,0.046385788,2.016216667,3.991733333,6.346683333
35202931002,3520005,Toronto,535.0,Toronto,35,ON,0.29517834,0.19984294,0.222409302,0.0,0.211943636,0.042609201,2.221516667,4.839916667,5.615583333
35202931003,3520005,Toronto,535.0,Toronto,35,ON,0.306126079,0.194649787,0.244282034,0.0,0.214163261,0.041190239,1.465283333,3.6233,6.371516667
35202932001,3520005,Toronto,535.0,Toronto,35,ON,0.29794241,0.138967014,0.227612316,0.0,0.225617164,0.045648603,3.90785,3.954933333,8.1467
35202932003,3520005,Toronto,535.0,Toronto,35,ON,0.311188905,0.181273391,0.219550797,0.0,0.216514081,0.047877899,3.0884,3.758683333,7.62505
35202932004,3520005,Toronto,535.0,Toronto,35,ON,0.312913251,0.140872414,0.231377189,0.0,0.227418714,0.046034476,2.866066667,2.91315,7.1049
35202932009,3520005,Toronto,535.0,Toronto,35,ON,0.314446572,0.189711268,0.227006543,0.0,0.227924545,0.047261697,2.573,3.243283333,7.479233333
35202932010,3520005,Toronto,535.0,Toronto,35,ON,0.306636484,0.174464735,0.226788739,0.0,0.227946035,0.047779491,3.018,3.688266667,7.55465
35202933001,3520005,Toronto,535.0,Toronto,35,ON,0.306544299,0.210310732,0.183101645,0.0,0.164457887,0.039053102,2.603933333,5.532766667,6.151233333
35202933002,3520005,Toronto,535.0,Toronto,35,ON,0.302202252,0.203426468,0.198656023,0.0,0.186341401,0.045210105,2.398116667,5.151166667,5.926833333
35202933003,3520005,Toronto,535.0,Toronto,35,ON,0.278404742,0.1847981,0.242693699,0.0,0.196107248,0.041815412,1.086566667,4.653333333,8.30865
35202933005,3520005,Toronto,535.0,Toronto,35,ON,0.303215229,0.212161473,0.228316671,0.0,0.162664736,0.054795004,2.5759,5.504733333,6.826566667
35202933006,3520005,Toronto,535.0,Toronto,35,ON,0.30348516,0.22204775,0.235714253,0.0,0.189580318,0.052439655,3.235333333,6.371916667,6.935166667
35202933007,3520005,Toronto,535.0,Toronto,35,ON,0.294363494,0.228650284,0.243473617,0.0,0.192054411,0.056166566,2.832633333,6.529333333,6.856766667
35202933008,3520005,Toronto,535.0,Toronto,35,ON,0.293228408,0.218635089,0.237268121,0.0,0.149201679,0.068329204,2.9343,6.8768,7.1886
35202933009,3520005,Toronto,535.0,Toronto,35,ON,0.28900987,0.205980853,0.21727331,0.0,0.119952837,0.059171642,1.369683333,5.6281,8.916966667
35202933010,3520005,Toronto,535.0,Toronto,35,ON,0.291701831,0.220840784,0.25277346,0.0,0.135071042,0.06784917,2.839833333,7.094133333,7.36715
35202933011,3520005,Toronto,535.0,Toronto,35,ON,0.29312919,0.232233304,0.2617161,0.0,0.178783074,0.075948275,2.213433333,6.467733333,7.1325
35202933012,3520005,Toronto,535.0,Toronto,35,ON,0.288790337,0.203769956,0.195124953,0.0,0.15720835,0.047295811,2.865066667,5.793916667,7.212716667
35202933013,3520005,Toronto,535.0,Toronto,35,ON,0.288210137,0.20532528,0.201729039,0.0,0.108649657,0.055893843,1.8205,5.270616667,8.685266667
35202935001,3520005,Toronto,535.0,Toronto,35,ON,0.300664157,0.104212372,0.184018707,0.0,0.209009909,0.04326582,2.0539,6.499683333,6.52
35202935002,3520005,Toronto,535.0,Toronto,35,ON,0.303425551,0.107773209,0.203316787,0.0,0.221314014,0.050228487,1.973983333,6.4006,7.048766667
35202935003,3520005,Toronto,535.0,Toronto,35,ON,0.306031002,0.108009474,0.197170372,0.0,0.210674216,0.05123261,1.616933333,6.418033333,7.487116667
35202935004,3520005,Toronto,535.0,Toronto,35,ON,0.30078814,0.103403674,0.203039977,0.0,0.205660191,0.050494983,2.30735,6.51605,7.585133333
35202936001,3520005,Toronto,535.0,Toronto,35,ON,0.290972167,0.095850063,0.16192791,0.0,0.189994711,0.041571917,2.371116667,7.072866667,8.103466667
35202936002,3520005,Toronto,535.0,Toronto,35,ON,0.302899025,0.10489692,0.181951277,0.0,0.194374526,0.042799317,2.380033333,6.184583333,7.429916667
35202937001,3520005,Toronto,535.0,Toronto,35,ON,0.307580937,0.098200839,0.179784593,0.0,0.18028095,0.042378143,1.329633333,7.17475,7.264916667
35202937002,3520005,Toronto,535.0,Toronto,35,ON,0.28574178,0.095170122,0.163868241,0.0,0.206512345,0.04208654,0.994616667,7.469783333,8.417616667
35202937003,3520005,Toronto,535.0,Toronto,35,ON,0.288271373,0.096454051,0.148152059,0.0,0.219535545,0.041972412,0.701566667,8.79925,1000.0
35202937004,3520005,Toronto,535.0,Toronto,35,ON,0.287525483,0.095710357,0.148148921,0.0,0.219432881,0.041927271,0.67605,8.826266667,1000.0
35202938001,3520005,Toronto,535.0,Toronto,35,ON,0.309920277,0.09944501,0.192237802,0.0,0.194115657,0.046538432,1.566883333,6.936233333,6.994633333
35202938002,3520005,Toronto,535.0,Toronto,35,ON,0.308371722,0.099810774,0.166495894,0.0,0.204983345,0.046260714,0.858366667,6.60395,7.274233333
35202938003,3520005,Toronto,535.0,Toronto,35,ON,0.305122997,0.097787049,0.150511895,0.0,0.192056682,0.045584638,0.0,6.5568,7.227083333
35202938004,3520005,Toronto,535.0,Toronto,35,ON,0.274608688,0.095041976,0.125492803,0.0,0.177495542,0.03848451,0.89855,6.7038,1000.0
35202938005,3520005,Toronto,535.0,Toronto,35,ON,0.304239139,0.100122357,0.167920208,0.0,0.18895882,0.045493508,0.801316667,7.115516667,8.189766667
35202939001,3520005,Toronto,535.0,Toronto,35,ON,0.273512842,0.096493009,0.122395375,0.0,0.20064566,0.038604214,1.740283333,8.301666667,1000.0
35202939002,3520005,Toronto,535.0,Toronto,35,ON,0.242554192,0.080862326,0.109576405,0.0,0.157719333,0.033274254,3.721833333,13.38361667,1000.0
35202940001,3520005,Toronto,535.0,Toronto,35,ON,0.255426366,0.105803522,0.115892223,0.0,0.163124948,0.03355239,5.281516667,1000.0,1000.0
35202940002,3520005,Toronto,535.0,Toronto,35,ON,0.257898177,0.097241264,0.108131503,0.0,0.16282296,0.036456291,5.308383333,1000.0,1000.0
35202941001,3520005,Toronto,535.0,Toronto,35,ON,0.267521809,0.088572823,0.127553313,0.0,0.180629564,0.037795946,2.785916667,7.058266667,10.06338333
35202941002,3520005,Toronto,535.0,Toronto,35,ON,0.271395613,0.0905219,0.120287301,0.0,0.182690034,0.03804895,2.4388,7.46615,9.71625
35202941003,3520005,Toronto,535.0,Toronto,35,ON,0.267033544,0.099583929,0.11179128,0.0,0.182573244,0.034772288,2.740616667,7.2041,8.42505
35202942001,3520005,Toronto,535.0,Toronto,35,ON,0.296288379,0.094448143,0.146131934,0.0,0.184977736,0.038327351,2.726433333,6.1338,6.341683333
35202942002,3520005,Toronto,535.0,Toronto,35,ON,0.293875075,0.097183437,0.153318953,0.0,0.189826411,0.041495241,2.116733333,7.8192,7.849083333
35202943001,3520005,Toronto,535.0,Toronto,35,ON,0.250509979,0.150270325,0.176775206,0.0,0.257848524,0.03822439,2.466583333,5.341866667,7.8386
35202944001,3520005,Toronto,535.0,Toronto,35,ON,0.252661017,0.163022166,0.17222236,0.0,0.213550636,0.037733607,0.86005,6.615166667,6.910266667
35202944002,3520005,Toronto,535.0,Toronto,35,ON,0.2483555,0.162614822,0.165502918,0.0,0.241169465,0.037334995,0.0,5.755116667,7.209633333
35202945001,3520005,Toronto,535.0,Toronto,35,ON,0.231013887,0.147766816,0.148276403,0.0,0.216265746,0.033146261,1.963433333,5.692583333,7.19715
35202945002,3520005,Toronto,535.0,Toronto,35,ON,0.245065499,0.162707075,0.156343311,0.0,0.194704511,0.030422276,1.528016667,6.125966667,6.62365
35202945003,3520005,Toronto,535.0,Toronto,35,ON,0.245388952,0.157747831,0.158390567,0.0,0.195592633,0.03431346,1.028033333,5.679216667,7.183683333
35202946001,3520005,Toronto,535.0,Toronto,35,ON,0.227709974,0.135057438,0.167189751,0.0,0.2445776,0.039397461,1.8828,4.941433333,8.027983333
35202947001,3520005,Toronto,535.0,Toronto,35,ON,0.220246168,0.132556226,0.189737112,0.0,0.251374073,0.038994258,3.370966667,4.5096,9.363916667
35202947002,3520005,Toronto,535.0,Toronto,35,ON,0.249018648,0.137043553,0.20277852,0.0,0.250691311,0.040711424,2.7461,3.884733333,8.73905
35202948001,3520005,Toronto,535.0,Toronto,35,ON,0.174361636,0.109569517,0.148053919,0.0,0.202066604,0.028951044,2.478816667,3.579983333,6.8934
35202948002,3520005,Toronto,535.0,Toronto,35,ON,0.175827167,0.109032098,0.162650891,0.0,0.211095,0.03418257,2.347633333,3.838916667,7.859533333
35202948003,3520005,Toronto,535.0,Toronto,35,ON,0.186284418,0.114775852,0.179964225,0.0,0.223671108,0.03435405,0.644233333,6.183683333,6.2963
35202948004,3520005,Toronto,535.0,Toronto,35,ON,0.193328561,0.124077458,0.183279938,0.0,0.230040918,0.031899256,0.425483333,5.5904,5.703016667
35202948005,3520005,Toronto,535.0,Toronto,35,ON,0.198021444,0.123975972,0.184037689,0.0,0.231221616,0.038044586,1.0939,5.502516667,5.948216667
35202948006,3520005,Toronto,535.0,Toronto,35,ON,0.205502059,0.127001512,0.192404215,0.0,0.233338245,0.038505423,1.544016667,5.360733333,5.8003
35202949001,3520005,Toronto,535.0,Toronto,35,ON,0.175760799,0.109636871,0.148672713,0.0,0.199828372,0.028493266,2.16855,7.462533333,7.680466667
35202949002,3520005,Toronto,535.0,Toronto,35,ON,0.178926136,0.110967681,0.156489053,0.0,0.212668,0.034516597,2.175783333,7.469766667,7.6877
35202949003,3520005,Toronto,535.0,Toronto,35,ON,0.178169036,0.110547605,0.17579207,0.0,0.237742222,0.034814207,0.0,4.1679,5.018916667
35202949004,3520005,Toronto,535.0,Toronto,35,ON,0.180321887,0.11067125,0.172644131,0.0,0.226575736,0.034618517,1.249233333,3.995133333,6.9013
35202949005,3520005,Toronto,535.0,Toronto,35,ON,0.191700279,0.121052199,0.182842923,0.0,0.22873222,0.037943359,0.714483333,4.715016667,6.35655
35202949006,3520005,Toronto,535.0,Toronto,35,ON,0.192987866,0.118828689,0.177805135,0.0,0.23226981,0.038975344,1.040733333,4.1746,6.6828
35202949007,3520005,Toronto,535.0,Toronto,35,ON,0.198899966,0.123638543,0.193369995,0.0,0.234297591,0.038651167,1.267583333,5.255416667,5.6762
35202949008,3520005,Toronto,535.0,Toronto,35,ON,0.199542985,0.122429125,0.18486949,0.0,0.232495472,0.039042868,1.057016667,4.12845,6.699083333
35202949009,3520005,Toronto,535.0,Toronto,35,ON,0.215969493,0.124382927,0.209636066,0.0,0.235066725,0.039357539,1.272233333,4.2849,6.309183333
35202950001,3520005,Toronto,535.0,Toronto,35,ON,0.154522717,0.096020505,0.1524034,0.0,0.194057272,0.024588161,2.796816667,4.45275,7.363616667
35202950002,3520005,Toronto,535.0,Toronto,35,ON,0.142268137,0.08796357,0.151721022,0.0,0.167675011,0.022182712,3.990166667,5.236766667,6.49905
35202950003,3520005,Toronto,535.0,Toronto,35,ON,0.158019322,0.103610086,0.154533047,0.0,0.212355338,0.025391997,2.478133333,5.992816667,8.1302
35202950004,3520005,Toronto,535.0,Toronto,35,ON,0.145043123,0.087413856,0.154532999,0.0,0.17251807,0.022928929,3.733433333,4.6434,5.905683333
35202950007,3520005,Toronto,535.0,Toronto,35,ON,0.1596944,0.099587142,0.16507098,0.0,0.213629296,0.026437897,3.167983333,6.007733333,8.679883333
35202951001,3520005,Toronto,535.0,Toronto,35,ON,0.146241047,0.094445769,0.134059471,0.0,0.164138194,0.020954914,3.2714,6.772983333,8.035266667
35202951002,3520005,Toronto,535.0,Toronto,35,ON,0.155134781,0.097770907,0.152784276,0.0,0.181575963,0.024699114,2.442033333,4.565566667,7.358233333
35202951003,3520005,Toronto,535.0,Toronto,35,ON,0.154478746,0.09471867,0.13769371,0.0,0.169269756,0.021483227,2.59685,6.07235,7.334633333
35202952001,3520005,Toronto,535.0,Toronto,35,ON,0.126407298,0.078063636,0.104300555,0.0,0.124862327,0.015412953,3.93385,6.297966667,7.456766667
35202952002,3520005,Toronto,535.0,Toronto,35,ON,0.129793008,0.083130244,0.126270219,0.0,0.150069822,0.021265314,4.187016667,5.84755,7.10985
35202952003,3520005,Toronto,535.0,Toronto,35,ON,0.145051514,0.094068267,0.128709049,0.0,0.152763666,0.02141073,2.81515,5.97375,7.236033333
35202952004,3520005,Toronto,535.0,Toronto,35,ON,0.129934768,0.084266544,0.136603762,0.0,0.15717227,0.022177559,4.389,4.875283333,6.137566667
35202952005,3520005,Toronto,535.0,Toronto,35,ON,0.125383812,0.082401558,0.129638572,0.0,0.159458871,0.022762102,4.288666667,4.43505,5.550966667
35202953001,3520005,Toronto,535.0,Toronto,35,ON,0.107971925,0.080429172,0.044146087,0.0,0.078805467,0.011700033,4.7444,6.933883333,7.110583333
35202953002,3520005,Toronto,535.0,Toronto,35,ON,0.102753537,0.072646813,0.03520328,0.0,0.075939901,0.011780295,5.8597,7.3237,8.64285
35202953003,3520005,Toronto,535.0,Toronto,35,ON,0.10788022,0.079056605,0.036122939,0.0,0.079440002,0.012040246,5.094316667,7.066483333,8.204083333
35202954001,3520005,Toronto,535.0,Toronto,35,ON,0.114287702,0.08486743,0.045398508,0.0,0.106443687,0.011964246,5.031566667,5.892183333,7.7883
35202954002,3520005,Toronto,535.0,Toronto,35,ON,0.114831215,0.084200734,0.045469377,0.0,0.093120676,0.011951178,5.109016667,5.820966667,7.717083333
35202954003,3520005,Toronto,535.0,Toronto,35,ON,0.106331261,0.078738399,0.035909447,0.0,0.077528357,0.011725279,5.927483333,6.717283333,12.42791667
35202954004,3520005,Toronto,535.0,Toronto,35,ON,0.106034328,0.081056088,0.0363216,0.0,0.077353148,0.01149722,5.571233333,6.361033333,11.935
35202954005,3520005,Toronto,535.0,Toronto,35,ON,0.09679113,0.059363778,0.027070944,0.0,0.087058872,0.008016208,6.74795,7.459883333,1000.0
35202955001,3520005,Toronto,535.0,Toronto,35,ON,0.108303294,0.081915476,0.04480927,0.0,0.091003882,0.011508585,4.966083333,5.678033333,7.732666667
35202955002,3520005,Toronto,535.0,Toronto,35,ON,0.109937775,0.081678046,0.044663174,0.0,0.100546671,0.011495278,5.037766667,5.749716667,7.80435
35202965005,3520005,Toronto,535.0,Toronto,35,ON,0.032588515,0.643177941,0.031445239,0.0,0.191382408,0.002434419,6.246433333,6.669983333,1000.0
35202965007,3520005,Toronto,535.0,Toronto,35,ON,0.031521495,0.173754119,0.076097601,0.0,0.171348131,0.003392534,6.867866667,7.882483333,8.71715
35202966001,3520005,Toronto,535.0,Toronto,35,ON,0.028249255,0.18328067,0.08335728,0.0,0.16318193,0.003531574,6.8014,8.193166667,9.250783333
35202966002,3520005,Toronto,535.0,Toronto,35,ON,0.030834551,0.175576951,0.076172303,0.0,0.171604591,0.003423724,7.0396,7.749766667,8.888883333
35202966003,3520005,Toronto,535.0,Toronto,35,ON,0.032872391,0.177972945,0.069326949,0.0,0.183527915,0.00331993,6.4011,8.098716667,8.196166667
35202966004,3520005,Toronto,535.0,Toronto,35,ON,0.031044612,0.181142338,0.069320112,0.0,0.16803226,0.00344531,7.159983333,7.65865,8.628133333
35202966005,3520005,Toronto,535.0,Toronto,35,ON,0.031952285,0.171865852,0.068983999,0.0,0.183725027,0.003360334,6.98305,8.020766667,8.085883333
35202967001,3520005,Toronto,535.0,Toronto,35,ON,0.034297794,0.181560886,0.07186853,0.0,0.177083494,0.003713726,6.072166667,6.570816667,7.080533333
35202967002,3520005,Toronto,535.0,Toronto,35,ON,0.03487325,0.181530534,0.071659587,0.0,0.188932585,0.003687393,6.17535,6.674,7.183733333
35202967003,3520005,Toronto,535.0,Toronto,35,ON,0.035168047,0.175468183,0.071389253,0.0,0.167871111,0.00359932,6.04955,7.024533333,8.577666667
35202967004,3520005,Toronto,535.0,Toronto,35,ON,0.035554277,0.172294756,0.070211348,0.0,0.156577969,0.003492257,6.5636,7.4624,7.972116667
35202967005,3520005,Toronto,535.0,Toronto,35,ON,0.033046017,0.172287754,0.068479106,0.0,0.163883803,0.003307426,5.48375,8.250866667,8.7606
35202967006,3520005,Toronto,535.0,Toronto,35,ON,0.034161698,0.188680066,0.066728531,0.0,0.16327096,0.003097849,4.965983333,9.14185,9.7098
35202968001,3520005,Toronto,535.0,Toronto,35,ON,0.035577091,0.193405613,0.066548666,0.0,0.184579428,0.004046805,4.826733333,6.761133333,6.78395
35202968002,3520005,Toronto,535.0,Toronto,35,ON,0.034148779,0.174446614,0.070071723,0.0,0.157101684,0.003600988,6.519166667,7.52755,7.665666667
35202969001,3520005,Toronto,535.0,Toronto,35,ON,0.029066127,0.141604444,0.073807219,0.0,0.19483212,0.00407158,4.738233333,6.219,6.8239
35202969002,3520005,Toronto,535.0,Toronto,35,ON,0.02949318,0.147496762,0.074691708,0.0,0.188483213,0.004192131,4.31515,5.2474,6.4008
35202969003,3520005,Toronto,535.0,Toronto,35,ON,0.033232677,0.160648458,0.074763962,0.0,0.188256128,0.004200437,4.28645,5.328716667,6.372116667
35202969004,3520005,Toronto,535.0,Toronto,35,ON,0.035543989,0.157378448,0.066776519,0.0,0.198458608,0.004117731,4.5748,6.532016667,6.776466667
35202969005,3520005,Toronto,535.0,Toronto,35,ON,0.034236789,0.156807306,0.066044569,0.0,0.171746862,0.004014334,4.94355,6.380233333,6.51835
35202969006,3520005,Toronto,535.0,Toronto,35,ON,0.032317312,0.157325498,0.074299232,0.0,0.177427452,0.004079591,4.494833333,5.2084,5.8653
35202969007,3520005,Toronto,535.0,Toronto,35,ON,0.028364168,0.138432037,0.073665756,0.0,0.181704115,0.003944789,5.19695,5.6956,6.759966667
35202969008,3520005,Toronto,535.0,Toronto,35,ON,0.032415173,0.158582825,0.074091025,0.0,0.166267475,0.007092798,3.747616667,5.118083333,5.725166667
35202969009,3520005,Toronto,535.0,Toronto,35,ON,0.033834194,0.155460992,0.072910283,0.0,0.177826451,0.007030775,4.015383333,4.8051,6.215466667
35202970002,3520005,Toronto,535.0,Toronto,35,ON,0.028977355,0.146873185,0.074149421,0.0,0.195559483,0.004193375,4.31085,6.268066667,6.471383333
35202970003,3520005,Toronto,535.0,Toronto,35,ON,0.032341485,0.152434819,0.066947911,0.0,0.200592259,0.004225638,4.199716667,6.156933333,6.939466667
35202970004,3520005,Toronto,535.0,Toronto,35,ON,0.028515742,0.145069088,0.073682099,0.0,0.193713649,0.004145713,4.4766,6.433433333,6.562266667
35202970005,3520005,Toronto,535.0,Toronto,35,ON,0.026944605,0.117484688,0.073256397,0.0,0.138063287,0.00385634,5.525766667,6.546866667,7.611416667
35202971001,3520005,Toronto,535.0,Toronto,35,ON,0.024375132,0.113066147,0.072574127,0.0,0.110632758,0.003635017,6.263333333,6.50905,7.887116667
35202971002,3520005,Toronto,535.0,Toronto,35,ON,0.024277245,0.111619149,0.072561002,0.0,0.110596292,0.003626571,6.219666667,6.4654,7.84345
35202971003,3520005,Toronto,535.0,Toronto,35,ON,0.024573069,0.1131567,0.07757264,0.0,0.126751417,0.003530268,5.219683333,6.806766667,6.843466667
35202971004,3520005,Toronto,535.0,Toronto,35,ON,0.025581624,0.119685652,0.072402483,0.0,0.141264082,0.003631864,5.0718,6.395366667,6.55845
35202971005,3520005,Toronto,535.0,Toronto,35,ON,0.024576893,0.115719926,0.078209713,0.0,0.13203997,0.003927493,5.246066667,6.624116667,7.813883333
35202971006,3520005,Toronto,535.0,Toronto,35,ON,0.027050881,0.118671905,0.072754187,0.0,0.153079516,0.003741864,5.385666667,6.461366667,6.739466667
35202971007,3520005,Toronto,535.0,Toronto,35,ON,0.02701934,0.115175374,0.073457711,0.0,0.140135327,0.003845455,5.56675,6.065416667,7.071883333
35202971008,3520005,Toronto,535.0,Toronto,35,ON,0.027369599,0.132838406,0.073483315,0.0,0.152107187,0.003858508,5.517616667,6.016283333,7.135466667
35202972001,3520005,Toronto,535.0,Toronto,35,ON,0.026628922,0.119142951,0.071540479,0.0,0.144675015,0.003548767,4.554366667,5.946616667,6.730983333
35202972002,3520005,Toronto,535.0,Toronto,35,ON,0.03154345,0.154920528,0.072539541,0.0,0.16128358,0.003700245,4.093983333,5.4478,6.12585
35202972003,3520005,Toronto,535.0,Toronto,35,ON,0.033137167,0.156227439,0.081450444,0.0,0.183109191,0.007080993,3.044483333,4.412533333,5.985183333
35202972004,3520005,Toronto,535.0,Toronto,35,ON,0.031879408,0.154261418,0.073457428,0.0,0.162814465,0.003833513,4.113233333,5.483716667,6.110516667
35202972005,3520005,Toronto,535.0,Toronto,35,ON,0.031633606,0.154431077,0.073051127,0.0,0.162233705,0.003816744,4.1768,5.547283333,6.174083333
35202973001,3520005,Toronto,535.0,Toronto,35,ON,0.033499327,0.15466482,0.078790818,0.0,0.169431971,0.007095932,2.93765,3.620883333,6.5369
35202973002,3520005,Toronto,535.0,Toronto,35,ON,0.035272239,0.114048024,0.059144715,0.0,0.150779632,0.006743061,0.0,4.568416667,7.03515
